question,label
소개팅으로 잘되기도 하나? 소개팅으로 잘 된 사람 많아요.,6
누군가를 짝사랑하게 되는게 두려워. 이제 짝사랑 말고 둘이서 하는 사랑하세요.,6
엄마 기대 때문에 부담돼 타인의 기대로부터 자유로워지세요.,6
헤어진지 12일째인데. 그리움을 헤아리지 마세요.,6
저녁 메뉴 뭐 먹을까 냉장고 파먹기 해보세요.,6
앞머리 내릴까? 살짝 내려보는것도 괜찮을거 같아요.,6
독감 같아 건강에 유의하세요.,6
짝녀 고민 들어줘. 들어드릴게요.,6
피자 식어서 왔어 그래도 맛있게 드세요.,6
창문을 열고 나왔네 들어가서 닫으세요.,6
헤어지누여자친구 만나러가ㅠ 좋은 마무리가 되길 바랄게요,6
전화 또 안 받네 연락두절돼서 걱정되겠네요.,6
상사병 극복하고 싶어 시간이 해결해 줄 거예요.,6
결혼 준비중 일방적인 이별통보 살기 싫어져. 현실이라는 벽에 부딪혔군요.,6
오늘 다시한번 확인사살 받고왔네ㅠ 언젠간 닥쳐올 순간이었을 거예요.,6
앞으로 나가지 않고 이렇게만 살고싶어 꼭 앞으로 나가야 하는 건 아니에요.,6
대외활동하다 만났어 꿩 먹고 알 먹고네요.,6
영어학원 다녀볼까 공부 좋죠.,6
여자친구 오지랍 장난 아님 좋은 오지랖이었으면 좋겠네요.,6
이별100일째. 새로운 무언가를 해보는건 어떠세요.,6
기프트콘 받았어! 좋겠어요!,6
엄마랑 둘이 여행가 좋은 여행이 될 거예요.,6
1년만의 연애가 끝났네 만난 시간 만큼 힘들 겠지만 잘 이겨낼 수 있을 거예요.,6
쉽게 상처받는 거 같아 다른 사람 말은 한 귀로 흘리세요.,6
아직 결정 못 내렸어 결정은 빠르면 빠를수록 좋을 거예요.,6
훔쳐보는 것도 눈치 보임. 훔쳐보는 거 티나나봐요.,6
정신차리라고 한 마디 해줘 나 자신에 집중하세요. 언제나 1순위에 자신을 두세요.,6
헤어졌는데 연락하고 싶어 연락하면 지긋지긋한 사람으로 기억될 거예요.,6
친구가 자꾸 클럽가자 해 다른 친구랑 가라고 해요.,6
카톡사진을 보니 눈물이 나네 카톡 사진 보지 못하게 지웁시다.,6
짝사랑 하면 무슨 기분인지 알긴 해요? 저는 짝사랑 전공이에요.,6
정신차리자 정신!! 힘내세요! 제가 응원할게요.,6
대학 가고 싶다. 할 수 있을거예요!!,6
물질적인 정리는 다했는데 마음 정리가 필요하시군요.,6
흠 마음이 복잡한가요.,6
저는 4시간에 걸쳐서 정리를 했습니다 많은 결심이 있었겠어요.,6
내가 잘못했다는데 뭔지 안 알려줘 모르는 게 잘못인 거 같아요.,6
짝녀 보란 듯이 성공하고 싶습니다. 큰 결심이네요. 꼭 성공할 거예요.,6
여유가 너무 없어 나를 사랑하고 상대를 사랑하는 여유를 갖게 되길 바라요.,6
무슨 말을 해야할까 하고 싶은 말 다하세요.,6
1년이 아무것도 아니였나 아무것도 아닌 건 아닐 거예요.,6
휴대폰 바꿀 타이밍 오래 쓰셨나봐요.,6
기다림이 습관이 됐나봐 좋은 분이시군요,6
뭐 물어 볼까 무엇이든 물어보세요.,6
중국어 공부할까? 나중에 도움이 될 거예요.,6
이제 일어나야 하는데 행동할 때인 것 같네요. 응원해요.,6
웃기지마 넌 쓰레기야 아니에요. 전 쓰레기가 아니에요.,6
방학 안 끝났으면 좋겠다 방학은 참 짧아요.,6
보고싶다는 생각이 너무 간절하네 이별이 만들어낸 허상일 수도 있어요.,6
모르는 사람인데 첫 눈에 반했어. 외모나 분위기가 이상형이었나봐요.,6
바람이나 비슷한 일 용서해주신 사람 있을까 ? 있어도 계속 아플 거예요.,6
사랑할수록 집착해 상대방이 싫어할수도 있어요.,6
낙엽밟는 소리 가을이네요.,6
애정운 궁금하다 좋은말 나와야 본전  나쁜말 나오면 기분 안좋아요.,6
이별. 버릇고치기. 잘못된 버릇을 갖고 계셨나요.,6
편두통 왔어 신경쓰는 일이 많았나봅니다.,6
방금 너무 울었어 속이 조금 후련하면 좋겠네요.,6
이별은 결국엔 가치의 문제네. 가치관이 달라 자주 부딪히면 이별하는 것이 맞는 거겠죠.,6
밥 태웠어 누룽지 해드세요.,6
어제 비 오는 창가를 바라보다 문득 니 생각났어 비가 오는 날은 맘이 싱숭생숭하죠.,6
시계를 돌려받고 싶은데. 비싼 거면 받아야죠.,6
외제차 타고 싶어 저도 타고 싶어요.,6
헤어진지 4일 얼마 되지 않았네요.,6
카톡 상메에 아직도 누구 좋아한다는 티 내는 법 좀. 의미심장한 메세지가 어떨까요.,6
사랑할 시간이 없어. 나를 사랑하고 상대를 사랑하는 여유를 갖게 되길 바라요.,6
오늘도 힘들다 지금은 힘들겠지만 조금만 더 견뎌봐요.,6
사랑받고싶어 먼저 사랑한다고 말해보세요.,6
첫사랑과 이별 사랑했던 만큼 아픔도 크겠죠.,6
여자친구와의 헤어짐을 막고 싶어 그녀에게 진심을 전해보세요.,6
헤어진 날 부터 오늘까지 하루도 빠짐없이 힘들었나요.,6
오늘 만나기로 했는데 빈손으로 나가? 준비하지 않아도 상관 없다고 생각해요. 필요하다면 화려하지 않고 부담 없는 선물을 준비하면 센스있는 사람으로 생각할 거예요.,6
사랑에 빠진 거 같아 행복해 보여요.,6
남자친구가 표현을 하게하고싶은데 방법을 잘 모르겠어. 작은 표현에 감동받았다고 해봐요.,6
짝사랑한 만큼 상처도 깊어져. 상처가 아무는덴 시간이 걸릴지도 몰라요.,6
이별 한달 반째 날짜를 그만 세어 보세요.,6
뭘 바꿔야 할까 당신 그대로의 모습이 보기 좋아요.,6
이젠 짝사랑하는게 무섭고 두려워. 이제 짝사랑 말고 둘이서 하는 사랑하세요.,6
그의 환심을 살 수 있을까? 노력하는 데에 따라 다르겠죠.,6
삼겹살 먹고 싶다 맛나게 드세요.,6
운세 종합해 보니 헤어질 때였네 의미부여는 자신을 더 작게 만들어요.,6
키 큰 여자는 별로인가? 키는 중요하지 않을 거예요.,6
여자친구 요구가 심해져 모두 맞춰줄 필요는 없어요.,6
재밌는거 할 줄 알아 잼 있는 거는 딸기잼에게 물어봐 주세요.,6
논문 쓰기 힘들다 어깨 꾹꾹! 힘내세요,6
학교 가서 어떻게 얼굴 보지 선생님이요?,6
이 정도면 잘생겼지? 네 잘생겼어요.,6
파마할까 한번 해보세요.,6
남편이 게이였어 엄청 놀랐겠네요.,6
더 알고 싶어 지는 사람이야 자세히 관찰해보세요.,6
썸남한테 같이 카공하자고 할까? 카공 좋죠!,6
따지고 싶은데 참아야겠죠? 따질만하면 따져요.,6
이대로 이별이겠죠? 인연이 거기까지일 수도 있어요.,6
이제 혼자서도 잘할 수 있어. 그러면 같이도 잘하게 될 거예요.,6
학교에서 아싸해도 될까? 개인의 선택이죠.,6
이별 통보 후 일주일이네 마음이 후련하지만은 않겠네요.,6
피부가 푸석푸석해 일찍 주무세요.,6
자꾸 날카로워진다 너무 신경 곤두세우지 마세요.,6
아예 일찍 출근해야지 개인 시간이 생길 거예요.,6
시간이란 약의 부작용 끝을 알 수 없는 거예요.,6
처음이라 그런거지 서툰 게 많지만 다 잘 될 거예요.,6
받아들이기가 많이 힘드네 이해하기 힘드니까요.,6
전 왜 제 마음도 잘 모르는 걸까요. 좋아하는 마음은 헤아리기 힘들어요.,6
무한리필 가면 너무 돼지처럼 보일까 양이 많으면 추천해요.,6
이별하고 목숨까지 끊는 사람들 전혀 이해 못 했는데 감정의 골이 깊었나봐요.,6
후련해 후련하다니 다행이에요.,6
사랑하는사람 보고 싶나봐요.,6
진짜 좋아하는 애가 생겼으면 좋겠어. 진정한 사랑이 찾아올거라 믿어요.,6
피해는 주지 말아야되는 거 아니야? 남에게 피해주지 않는 건 기본이죠.,6
내일 만나자고 해볼까? 멋지게 데이트 신청 해보세요.,6
직장에서 좋아하는 여자가 있으면 고백하면 안되나? 서로의 마음에 확신이 들 때 고백하세요.,6
자격증 딸까? 뭐든 좋죠.,6
상사가 갈궈. 이유가 있지 않을까요.,6
혼자 있으니까 편하네 혼자를 즐기세요.,6
사랑해라고 왜 말 안하지 꼭 사랑한다고 말해야 사랑하는건 아니라고 생각해요.,6
친구같데. 너무 편하게 느꼈나봅니다.,6
야근각 오늘도 고생이 많으시네요.,6
8년 연애끝의 이별. 공허함이 더 크시겠어요.,6
짝사랑 하던 사람한테 고백했는데 차임. 계속 좋아해도 될까. 좋아하는 건 본인의 자유지만 많이 힘들 거예요.,6
가끔 뭐하는지 궁금해 그 사람도 그럴 거예요.,6
좋은 사람 많아 많죠!,6
이빨 아파 어서 치과에 가보세요.,6
여자친구에게 힘들때 어떻게 해? 이야기하고 의지해요.,6
자신이 이해가 안될 때도 있지 않나? 그럴 때가 있어요.,6
헤어져야하는게 맞는거겠죠? 본인의 생각에 귀를 기울여봐요. 이미 답은 정해져 있을지도 몰라요.,6
남자친구가 변해가는거 같아. 변하는 걸 보는 게 힘들겠어요.,6
인연이 있다고 생각해? 인연은 있어요.,6
내가 얼마나 찾아야 할까. 여유를 갖고 찾아보세요.,6
이별이 코 앞으로 다가온것 같아 이별이 얼마남지 않음이 느껴지나요.,6
돌아버리겠다. 진짜 잘 해결될 거예요.,6
정말 뜨겁게 사랑했어. 강렬한 사랑을 하셨네요.,6
나는 왜 태어났을까 사랑 받기 위해 태어났어요.,6
남자분들 궁금해 무엇이든 물어보세요.,6
치킨집 차릴까 생각보다 힘든 일도 많을 것 같아요.,6
중고 거래 했어 알뜰한 소비 하셨네요.,6
눈이 안 떠져 잠시 눈을 붙여보세요.,6
망상이제일짜증나고 미치네. 망상에서 얼른 벗어나길 바랄게요.,6
감기 기운이 있어 이럴 때 잘 쉬는 게 중요해요.,6
목표가 없어서 걱정임 목표는 있으면 좋겠지만 없다고 미리 걱정할 필요 없어요. 생길 거예요.,6
사랑이 밥 먹여주나 사랑이 밥은 먹여주지 않지만 행복을 줘요.,6
언젠간 내 기억 속에서 서서히 지워지겠지. 모든 것을 기억할 순 없으니까요.,6
15년만에 쓰는 편지. 천천히 써보세요.,6
7일차 힘내세요.,6
운동 잘 하고 싶어 남들이 안 하는 걸 도전해보세요.,6
남자친구가 사진을 너무 못 찍어 그래도 구박하지는 마세요.,6
비행기표가 왜이렇게 비싸 일찍 구매하면 좀 더 저렴하게 살 수 있어요.,6
친구 많이 사귀고 싶어 제가 있잖아요.,6
후 아직 헤어진것도 아닌데 불안한가봅니다.,6
개거지같이 헤어져서 열받아 소리 한 번 크게 지르고 잊어버리세요.,6
그녀 생일 지금은 생생하겠지만 하나씩 잊으세요.,6
이렇게 못 알아 듣니 노력하겠습니다.,6
어른이 된다는 것 사춘기로부터의 일시적 휴식에 불과하죠.,6
여자친구가 나를 sns에 올리지 않아서 서운해. SNS에 올리는 걸 안 좋아하는 사람도 있어요.,6
오늘도 날씨가 뿌얘 마스크 착용 하시고 외출하세요.,6
왜 내가 해야 하지? 그 이유를 찾는 과정이 되겠네요.,6
어떡해야 될가? 무슨 일인지 말씀해주세요.,6
썸에서 발전하고 싶어 사귀자고 고백하고 좋아한다는 느낌이 들게 더 잘해줘봐요.,6
여자친구 무시했다가 이별 당했습니다. 남을 질타하면 그것은 언젠간 자신에게 돌아와요.,6
친구랑 비교 돼 비교하면 끝도 없어요.,6
체육대회 안 했으면 재미 있는 종목을 찾아보세요.,6
스타트업에 투자해볼까? 그쪽 방면에 대한 지식이 있었으면 좋겠네요.,6
미련이 남아서 아쉬운가봐요.,6
오늘 이별했습니다 믿기지 않겠네요.,6
문득 그 길을 걷다. 산책하는 것도 좋겠죠.,6
골프 어려워 처음부터 잘하는 사람은 없어요.,6
용돈 넘 적어 올려달라고 말해보세요.,6
모공 점점 커지는 것 같아 가리면 돼요.,6
화 참을 때 어떻게 하지? 아무 것도 아니라고 생각하면서 크게 심호흡해보세요.,6
하 고놈의 술이 뭔지 참 술이 웬수죠.,6
오늘 짝녀 만나는데 뭐 입나. 댄디룩이 무난할 것 같네요.,6
좋아하는 감정을 혼자서 정리할 수 있을까요? 본인이 하기 나름일 거예요.,6
줄 길거 같아 커피 한잔 마시며 기다려보세요.,6
애기 안 갖고 싶어 갖지 마세요.,6
새벽에 문득 잠에서 깨서 하는건. 습관이 무섭죠.,6
집 팔거야 좋은 결정이길 바랍니다.,6
티 안 나게 나 싫어해 여우인가봐요.,6
그냥 가슴이 아프네 조금만 더 버텨보세요.,6
남자후폭풍 후폭풍은 항상 오죠.,6
만난지 얼마 안됐는데 고백했어 정말 내 사람이다 싶었나봐요.,6
오늘은 그런 생각이 그럴 수 있어요.,6
더 많이 좋아하고 덜 많이 좋아하는 거 그만합시다 사랑을 재다보면 스스로가 더 힘들거예요.,6
내가 뭘 좋아하는지 잘하는지 모르겠어 하나라도 있을 거니 열심히 찾아보세요.,6
마음을 들켰나봐 그냥 다 말해보세요.,6
걷자고 꼬셔 살랑대는 바람에 마음도 움직일 거예요.,6
헤어지고나서 다시 붙잡길래 믿었어. 그런데 다시 실망하게 되었봅니다.,6
연애상담하더니 둘이 사귀더라 대화를 하다가 친해졌나봐요.,6
진급에서 나만 빠졌어 기회가 다시 올 거예요.,6
취업준비하는데 연애해도 될까? 옆에서 응원해주면서 사랑을 키워다고 좋을 거예요.,6
좋은 관계 어떻게 유지하지 서로에게 좋은 영향을 주는 관계입니다.,6
사랑 끝난 거 같은데 잡으면 돌아올까? 끝난 건 잡을 수 없어요.,6
진짜 하루하루 너무 마음 찢어지고 숨 못쉬겠어 더 강해지세요.,6
보험료 설계 다시 해야 하나? 재설계가 필요하다면 하는 게 좋을 것 같습니다.,6
신경이 바늘 끝 같아 너무 신경 곤두세우지 마세요.,6
짝남이 넘 귀여워. 사랑스러운 분인가봐요.,6
그는 나를 어떻게 생각할까? 글쎄요.,6
반복되는 하루 일상은 항상 반복돼요.,6
괴로워 괴로울만 해요.,6
지금 무작정 보러가는중입니다 상대방에게 미리 양해를 구해야 해요.,6
밤만 되면 너무 힘드네. 잡념이 많아져서 더 그렇나요.,6
으악 놀랐나봐요.,6
좋아하는 여자애한테 무슨 선물을 줄까? 아직은 부담스럽지 않은 선물이 좋겠네요.,6
그사람이 자꾸 꿈에 나와 다른 생각들을 해보세요.,6
속이는 거 더 이상 못하겠어 남을 속이는건 나쁜거예요.,6
B형 남자랑 썸 탐. 계속 칭찬해보세요.,6
간식 뭐 먹을까 단짠으로 두 개 사는게 진리죠.,6
학교 적을하고 잘 다닐 수 있을까? 잘할 수 있을 거예요.,6
알아들은 척했는데 모르겠어 천천히 말해달라고 부탁해보세요.,6
우리 진짜 이별인가봐 끝을 아는 것도 중요한 것 같아요.,6
잠 온다 얼른 주무세요.,6
몇일 동안의 나의 이야기. 들려주세요.,6
돈 빌려줬는데 연락 두절 차용증 썼길 바랍니다.,6
썸남이 둔한듯 좋으면 먼저 고백해보세요.,6
더워 여름이네요.,6
남자 화장하는 거 어때 적당히 하면 괜찮을거 같아요.,6
다시 뒤숭숭해. 마음이 싱숭생숭할 거예요.,6
심리상담 받았어 잘 다녀오셨어요.,6
이제 기다리는 것도 지쳐 기다리지 마세요.,6
보조 배터리 안 가지고 왔다 빌려 보세요.,6
헤어지고 나서 많은 일들이 있었네. 새로운 변화가 생기길 바랍니다.,6
낭만이 없어 낭만적인 거 좋아하시는구나!,6
애기 일찍 갖는 게 좋을까? 자신의 상황에서 최선의 선택을 하세요.,6
썸이 뭐야 사귀기 전 단계지요.,6
밥 먹었는데 배고파 디져트 드세요.,6
키 왜 안 크지 신경쓰면 스트레스 받아요.,6
좋아하던 사람에 대한 감정으로 내가 너무 힘들어. 정들었나봐요.,6
화장 무너짐 다음에는 픽서를 사용해보세요.,6
뭐 좀 물어 봐도 돼 무엇이든 물어보세요.,6
짝녀가 나를 떠보는 걸까. 입장을 확실히 하는 편이 좋겠네요.,6
자장면? 짬뽕? 저는 자장면이요.,6
그리움이 나을가아픔이 나을가 둘을 뗄 수 있나요.,6
밥 먹다 옷에 흘렸어 깨끗하게 치워주세요.,6
설마했던 진짜 이별 앞일은 알 수가 없나봐요.,6
공책 필기 나만 힘들어? 성향 차이가 좀 있기는 하죠.,6
8년 사귀고 헤어진지 2달 딱 힘들 때네요.,6
전 여친이 드디어 연애를 시작했네. 염탐하지 마요.,6
내일이면 크리스마스 이브네. 메리 크리스마스!,6
과일 잘 안 먹게 돼 그래도 먹으려고 노력해보세요.,6
정신적으로 스트레스를 너무 주는데 이런 사람은 어떻게 상대해? 아무말도 하지말고 침묵하세요.,6
결혼하면 행복해? 사람마다 행복의 크기가 다르겠지만 행복할 거예요.,6
여자친구가 돈이 너무 없어. 조금씩 함께 해도 좋을 것 같아요.,6
기억이 불쑥 날 때 다른일에 집중할 수 있으면 좋겠지만 쉽지 않지요.,6
무서워서 뛰어 왔어 조심하세요.,6
같이 살까? 함께 있는 시간이 많아서 더 행복할 거예요.,6
썸 타던 여자애가 자기랑 무슨 관계냐고 함. 상대방을 헷갈리게 하는건 좋지 않아요. 본인의 솔직한 생각을 말해보세요.,6
일을하다가도 잠을 자다가도 당분간은 생각날 수 밖에 없어요.,6
우연히  아니 몰래 보러간 그 아이 다 티나요.,6
남친 보여줄까 네 알려 주세요!,6
몰래 sns 훔쳐보고 있는 나 한심해 SNS 검색하지 마세요.,6
아직 장난인 것 같아 재미있나봐요.,6
썸이 뭐임 자주 연락하고 가만히 있어도 생각나는  연락하면 괜히 웃음나는 사이 아닐까요?,6
친한 친구가 저를 좋아하는 것 같아요. 친구사이가 깨질까 걱정되나봐요.,6
평일 저녁 데이트 장소 추천 야경이 예쁜 곳이요.,6
자다가 깨서 분노 많이 안좋은 일이 있었나봐요.,6
할 줄 아는거! 많은걸 하고 싶은데 아직 못하는게 많아요.,6
순간의 화를 못 참겠어 성격이 아니라 습관이에요.,6
끝까지 저에게 너무했던 남자친구 좋은 사람 만납시다.,6
언제 사랑 받는 구나 느껴? 작은 일에도 나를 배려해줄 때요.,6
짝사랑 포기하려니까 우울해. 사랑이었으니까요.,6
친구네 갔다올게 재미있게 놀다 오세요.,6
상사한테 또 깨졌어 인정 받을 날이 올 거예요.,6
피곤해서 하루종일 누워있는 중 충전하는 시간 그 자체로 소중합니다.,6
결혼한지 1년 됐는데 넘 좋아 계속 행복하실 거예요.,6
오해하는 거 같은데 어떡하지? 오해할만한 일이 생겼을때는 솔직하게 이야기하고 풀어보세요.,6
결국 여친이 헤어지자 하네. 인연이 거기까지 였나봐요.,6
남자친구가 잘못을 해도 다 공감해주는게 옳은걸까? 공감을 해주면서 잘못을 고치도록 유도해보세요.,6
현실과 타협해야하는 이별 현실적인 문제가 중요할 때가 있죠.,6
글 썼다가 지우게 돼 마음을 글로 담기 참 어렵죠.,6
이런 나를 좋아해주는 사람이 있을까? 당신은 정말 멋진 사람이에요. 깍아 내리지 마세요.,6
엿같은 상황 벗어나는 게 좋겠네요.,6
그녀가 많이 힘들어보이네 당신도 힘들어 보이네요.,6
딴 일 찾아볼까 시도해봐도 좋겠죠.,6
수면양말 포근포근 따뜻하다 잠이 솔솔와서 수면양말인가봐요.,6
머리가 좀 아프다. 병원에 가보세요.,6
친구 결혼식에서 축가 준비 중 친구가 좋아하겠어요.,6
썸 타는 사람 생일이야. 선물 사야 해? 서로에게 부담 없는 작은 선물이 좋아요.,6
내가 나빴네 아니에요. 너무 자책하지 마세요.,6
연휴 터닝포인트가 되길 바랄게요.,6
나를 너무 오래 기다리게했어 기다리는 동안 많은 생각이 들었겠네요.,6
이별 받아는 들이긴했는데 가슴 한켠에 남아있을 수 있어요.,6
어린이집 입학식 가야겠지 가능하면 참석하는 게 좋겠죠.,6
왜 때문에 나만 시키냐고 잘하니까 그럴 거 같아요.,6
좋아하는 남자애 앞에서 표정 관리가 안돼. 짝사랑도 이성을 막지는 못하나봐요.,6
커피 안 마시면 일을 못해 커피도 좋지만 차도 마셔보세요.,6
밖에 나가기 귀찮아 집에서도 할 게 많아요.,6
인관관계 맺는 게 피곤해 그 사람을 위해 에너지를 쓰니까요.,6
전남친 보고 싶어 세상은 넓고 사람은 많아요.,6
진짜 되도 않는 소리하네 세상에 별별 사람들이 다 있죠.,6
연예인도 힘든게 있겠지? 아무래도 사생활이 적으니까요.,6
이별후에도 나를 괴롭히는 그의 말들 이별은 상처를 남겨서 아무는 데는 시간이 거릴 거예요.,6
사랑은 주고 받는 거지? 사랑은 한 없이 줘도 아깝지 않은거라고 생각해요.,6
먼지 싫다 마스크 쓰고 다니세요.,6
이별이란 항상 아쉽지요.,6
남자친구 소개시키는 자리 내가 더 떨려 남자친구는 더 떨고 있을 거예요.,6
짝사랑에서 연인으로 발전하려면 어떻게 해야 해? 나의 존재를 인지시켜야죠.,6
습관이 무서워. 익숙함이 무서운 것 처럼요.,6
1년동거 끝에 헤어짐 현실과 마주하셨나봐요.,6
봄의 계절이 찾아왔네 인생에도 봄이 오길 바라요.,6
이젠 어쩌죠. 생각을 정리해 보세요.,6
머릿속이 하얘졌어 그럴 때가 있죠. 정신 차리세요.,6
커피를 너무 많이 마셔 저도 커피 좋아해요.,6
악몽 꿨어 꿈은 현실이랑 반대예요.,6
기획사니까 당연히 예쁜 애들 많겠지 연예인을 준비하니 일반인보다 다 예쁘겠죠.,6
아 땀난다 땀을 식혀주세요.,6
짝사랑인 상대한테 고백했는데 짝남이 오해하게 해서 미안하대. 세상에서 제일 슬픈 말이네요.,6
멋진 삶을 살고 싶어 지금도 멋져요.,6
사랑하면 끝일줄 알았는데 사랑에서 가장 어려운 게 사랑을 계속 유지하는 거예요.,6
이별 20 일. 짧지 않은 시간이네요.,6
쉬는 중입니다. 휴식도 필요하죠.,6
온다고 했는데 왜 안 오지? 조금만 더 기다려주세요.,6
외로움이 커져. 외로움이 더 커지기 전에 괜찮아졌으면 좋겠어요.,6
부모님 선물 추천. 같이 여행을 떠나보세요.,6
잠깐 괜찮았는데 사람 기분이란게 그런가봐요.,6
양말에 빵꾸난 거 봤나 괜찮아요. 그럴수도 있죠.,6
정말 서로 좋았는데 엊갈림. 많이 안타까워요.,6
단수래 조금만 참고 기다려 보세요.,6
주름도 멋진 사람 멋진 나이테죠.,6
학교에 좋아하는 여자애의 관심을 어떻게 끌지? 우선 자신이 멋진 사람이 되어 보세요.,6
헤어진사람에게 잊는동안 도움은 못받겠죠? 아마도 그렇겠죠.,6
핸드폰 꺼지기 직전 충전하고 만나요.,6
남자친구의 틀리는 맞춤법이 거슬려. 지적하지 말고 맞는 걸로 계속 이야기해주세요.,6
벌써 허기진다 챙겨 드세요.,6
나 열심히 할거야 좋은 태도네요.,6
좋은 아침 좋은 아침이에요.,6
이제 나도 날 좋아해주는 사람을 만나고 싶어. 좋아해주는 사람 만날 수 있을 거예요.,6
엄마한테 미안해 엄마한테 잘해야 돼요.,6
이제는 놓아줄꺼라 생각하지만 쉽지 않은 결정이죠.,6
쌍커풀 해볼까 눈은 기본이죠.,6
일이랑 공부 동시에 가능? 체력에 따라 다를 것 같아요.,6
성형 상담 받아 볼까 견적 받고 충격 받지 마세요.,6
따뜻한 물이 안나와 보일러가 온수로 작동하는지 보세요.,6
6년그리고남은 것들 좋은 기억들만 남았길 바랄게요.,6
노래방 걸 거 같은데 뭐 부르지 달달한 노래요.,6
하늘 본지가 언젠지 오늘은 쉬면서 보세요.,6
반에 친구가 없어 친구를 사귈 수 있을 거예요.,6
3박4일 놀러가고 싶다 여행은 언제나 좋죠.,6
바람 나서 떠난 여친이 전화왓네. 사람 고쳐쓰는 거 아니에요.,6
여행지 추천 편하게 쉴 수 있는 곳이 좋을 거예요.,6
사진 정리 언제 다 하냐 한번에 다 하려고 하지말고 조금씩 정리를 해보세요.,6
매년 좋아하는 애가 바뀌었는데 어떡하죠. 마음에 솔직한 거예요.,6
또 개강이야 즐거운 시작 되길 바랍니다.,6
상처를 받는다는건 알면서도 데이는 것.,6
마음 먹었습니다 힘들 결정이었을텐데 맘고생 많았어요.,6
커플링 사진 그대로 두나? 저는 버리는 걸 추천드려요.,6
변명 지독한 변명의 연속.,6
남자친구는 어디서 만나 원하는 사람이 있는 장소에 가보세요.,6
짝남한테 좋아하는거 들켰는데 그냥 예전처럼 편하게 지내고 싶어. 겉으로는 편하게 지낼 수 있을 거예요.,6
키 큰 남자 만나고 싶어 그런 사람 만나길 바랄게요.,6
잊기싫은데 잊혀져만 가. 자연스러운 현상이에요.,6
어제 꿈에나온너. 그리워했나봅니다.,6
시간은 눈물과 흐르고 언젠간 눈물은 멈추고 시간은 계속 흐르거예요. 그럼 괜찮아질 거예요.,6
매주 수요일 그를 만날 수 있어. 삶의 활력소가 되겠네요.,6
아직도 잊지 못하는 사람 한없이 사랑한 사람이었나봐요.,6
너무 힘들다 휴가가 간절하겠네요.,6
변기 막혔는데 아무 생각이 안 난다. 얼른 뚫어보아요.,6
남자친구랑 왜 맨날 싸울까? 따로 살아온 삶과 습관  성향이 다르기 때문일 거예요.,6
새로운 사람 만나는 게 스트레스야 자신과 마음이 맞는 좋은 사람 만나세요.,6
사랑의 정의 내가 원하는 것보다 다른 사람이 원하는 것을 더 우선순위에 두넌 것이에요.-울라프,6
으아 속상해 기분전환을 해보세요.,6
버스 끊겼다 안전 귀가 하세요.,6
썸 타는 사이인데 카톡하다가 마무리 어떻게 해? 잘자요'  '내일도 보고싶어요' 라고 하는 건 어떨까요?,6
역류성 식도염 온 거 같아. 과식하지 말고 먹고 눕지 마세요!,6
폰 베터리가 너무 잘 닳아 베터리만 바꿔보세요.,6
썸남이랑 벚꽃 놀이 가고 싶어. 벚꽃 놀이 가자고 연락해 보세요.,6
전학가도 잘 할 수 있겠지? 걱정하지 마세요. 잘할 거예요.,6
그녀가 꿈에 나와서 다시 만나고 싶다 했어 꿈과 현실은 같지 않아요.,6
대체불가한 사람이 될 수 있을까 지금도 그래요.,6
여자친구의 혼전순결이 고민이야. 기다리고 이해해주세요.,6
열심히 공부해야지 생각한대로 잘할 수 있을 거예요.,6
또 전화 안받아 조금 기다리면 풀릴 거예요,6
가족끼리 여행간다. 더 가까워질 기회가 되겠네요.,6
평온한거 같은데 행복하지가 않네 평온이랑 행복은 다르니까요.,6
구박하면서 엄청 일 시켜 일을 몰라서 그런가봐요.,6
매순간 넘 보고 싶어 잠깐의 허상일 거예요.,6
술 좀 마실까 적당히 드세요.,6
점심 메뉴 좀 골라줘 누구랑 먹는 냐에 따라 다르겠죠.,6
근육 있으면 멋있을텐데 저 말씀이신가요?,6
배고파서 자다 깼어 맛난 거 드세요.,6
남자친구가 먹을 거에 집착해 사람은 모두 집착하는 포인트가 달라요.,6
물배달 시켜야겠다. 부지런하시네요.,6
비밀번호 자꾸 바꿔 보안상 그게 좋죠.,6
나이 차이 많이 나는 짝녀에게 고백해도될까? 나이는 문제가 되지 않아요.,6
짝사랑 그만하고 싶다 짝사랑은 시작과 끝을 자신이 결정할 수 있어요.,6
씨씨인데 몰래 만나고 있는데 공개 연애 하자고 할까? 상대의 의견도 물어보세요.,6
괜찮아지고 있어 괜찮아지고 있어 다행이에요.,6
강아지 좋아하는 여자 어때? 마음이 따뜻할 것 같아요.,6
청소를 안 했더니 먼지 쌓였어 대청소를 해보세요!,6
첫시작이 잘못된 만남이였을까? 인연이 아니었나봐요.,6
안부 인사까지 해야 돼? 원하는 꼰대가 있죠.,6
요즘 웃을 일이 없네 억지로라도 웃어보세요!,6
마음 둘 곳이 없어 제가 있잖아요.,6
착한 사람을 괴롭히는 세상 많이 당했나봐요.,6
좋아하는 사람한테 뭐라고 카톡 시작하지? 뭐하는지 물어보세요.,6
잠수이별인지 아닌지 잘 모르겠어 그분이 당신을 헷갈리게 하나봅니다.,6
전 바보입니다. 순수한 거예요.,6
우울증 도진것 같아. 함께 충분한 대화를 하고 상담을 받아보는 게 좋겠어요.,6
이런 얼굴 좋아하는 사람이 있을까요? 충분히 아름다워요.,6
