question,label
여자친구의 과거 어디까지 이해해? 알면 화날 거 같아서 말하지 말라고 해요.,6
여자친구랑 뭐하고 노나 얼굴 보고만 있어도 좋죠.,6
재회후 또 이별 이별은 익숙해지지 않아요.,6
내 몸이 여러 개 였으면 좋겠다 그러면 못할 게 없겠네요.,6
헤어진 여자친구의 생일입니다. 잘 지내고 있을 거예요.,6
견과류 챙겨 먹어야지. 건강 생각해서 챙겨드세요.,6
자? 기다리고 있었어요.,6
마지막 그녀를 만났어 복잡했던 마음이 정리되길 바랄게요.,6
구썸남한테 연락하고 싶다. 후회하지 않는다면 연락해보세요.,6
나한테 상의 좀 하지 이야기를 하지 않고 결정했나봐요.,6
썸이었으면 좋겠어 호감을 표현해보는 것도 좋을 것 같아요.,6
이제는 놓아줄꺼라 생각하지만 쉽지 않은 결정이죠.,6
소나기 내려 비 맞으면 안돼요!,6
그런 여자가 있었지하고 잊혀지겠지 그렇게 될 거예요.,6
군대 언제 끝나나 군대 시계는 멈추지 않아요.,6
코트 살까 있으면 좋죠.,6
말로만듣던 환승에 치가 떨리네 환승은 진짜 답도 없네요.,6
오늘 또 헤어진 사람의 sns를 봤네 sns를 삭제하는게 어떨까요. 미련만 남을 뿐이에요.,6
그녀도 내 생각을 할까? 연락해 보는게 좋겠어요.,6
너무 바빠 하나씩 하세요.,6
헤어지고 벌써 한달이 됐네. 많은 시간이 흘렀네요.,6
짝사랑은 안 이뤄지나봐. 이뤄질 수도 있답니다.,6
학교 짝이랑 썸 타는데 짝이라 더 좋겠네요.,6
전 결국 밑바닥까지 보고말았습니다 이제 더 잘 될 일만 남았네요.,6
몰라서 당했어 다음부터는 더 많이 아세요.,6
한쪽이 마음 떠나고 마음 돌리는 방법 마음이 떠난 이유를 먼저 생각해봐요.,6
또 다시 이별 또 다시 사랑,6
공부 계속해도 될까 지금처럼 잘될 거예요.,6
짝남이랑 저녁에 보기로 했는데 연락이 없다. 한 번만 더 연락해보는 건 어떨까요.,6
안경테 바꾸면 인상이 바뀔까 인상이 달라 보일 거예요.,6
여자친구가 나를 떠날까봐 고민이야. 일어나지 않을 일에 대한 걱정은 쓸데 없어요.,6
사랑하던 그 사람. 떠오르는 시간인가봅니다.,6
상처주지 맙시다. 저도 그렇게 생각해요.,6
전공 수업 재미없어 다른 곳에 관심이 많은가봐요.,6
새롭게 시작하려고 합니다. 당신의 새로운 시작 응원해요.,6
나랑 썸타는 애가 영화보재. 좋은 소식이네요.,6
창업이라도 해야 겠지 천천히 준비해보세요.,6
비타민 먹어야지 꼬박꼬박 챙겨 드세요.,6
쿠폰 다 모음 와우 축하해요.,6
가슴 뛰는 사랑 두근거리겠어요.,6
눈 좀 안 왔으면 눈이 많이 내렸나봐요.,6
시험 지겨워 나중에 없애주세요.,6
지하철에서 괜찮은 사람 봤는데 말 시켜 볼까 용기가 필요한 순간이네요.,6
엄마한테 미안해 엄마한테 잘해야 돼요.,6
동생한테 화냈어 화를 참는 연습을 해보세요.,6
사랑이 쉬운 사람 참을 수 없는 가벼움이네요.,6
오늘 또 하루 살았네 오늘은 약간의 변화를 줘보세요.,6
긴장 푸는 법 알려줘 크게 숨한 번 쉬어 보세요,6
피맥 땡긴다 보다보면 괜찮아요.,6
2년의 꿈같았던 사랑 갑작스런이별 꿈같았던 만큼 놀라셨겠어요.,6
여친 있는 짝남이랑 연락을 해도 될까? 연애중인 상대에게 연락을 안 하는게 예의일 거예요.,6
남잔데 남자 좋아해 성적자기결정권이있죠.,6
많이 좋아했는데 이젠 끝내야겠지. 추억으로 남기는 것도 좋은 선택일 거예요.,6
목이 칼칼해 목감기 오려나봐요.,6
두 번째 이별 이야기 이별이 번복되어도 힘든건 마찬가지이죠.,6
할 말 없다 하고 싶은 말 다하세요.,6
반 배정 잘 될까? 잘 되길 바랍니다.,6
아침부터 또 눈물이 나네 따뜻한 물 마시고 진정해보세요.,6
건조기 살까봐 있으면 편하대요.,6
샤워하는데 밖에서 소리나서 쫄았어 당황하셨겠어요.,6
마지막 사랑 또 다른 사랑이 찾아올 거예요.,6
늦은 시간에 걸어다니니까 무서워 안전 귀가 하세요.,6
출근하기 너무 오래 걸려 회사 근처로 이사를 가보세요.,6
7년째 힘내세요.,6
짝남한테 밤늦게 나오라고 했더리 진짜 나왔줬는데 저한테 호감이 있는 걸까요? 신중하게 대화를 나눠보는게 좋겠어요.,6
미친것같아 답답한 일이 있었나봐요.,6
나 오늘 개불쌍 저도 사는데요.,6
맥주 마셔야지 적당히 드세요.,6
짝사랑 포기하려니까 우울해. 사랑이었으니까요.,6
남친이 나를 안 좋아하는 것 같은데 내가 붙잡고 있는 것 같아. 충분한 대화가 필요하겠어요.,6
머리카락 쑥쑥 빠지는 느낌 스트레스를 받으시나봐요.,6
부자로 태어 났으면 좋을 텐데 뭔가 안풀리는 일이 있나봐요.,6
동네 친구랑 썸 괜찮을까 자주 만나고 좋을거예요.,6
주변에서 다 별로라고 한 짝남 그냥 맘을 접어야할까? 다른 사람들이 별로라고 말하는 이유를 생각해보세요.,6
썸인지 헷갈려 보통 썸이나 사랑은 헷갈리게 안 해요.,6
공허한 마음 제가 채워줄게요.,6
10년 연애. 헤어졌습니다. 더 공허함이 크시겠네요.,6
헤어진지 6개월 많은 시간이 흘렀네요.,6
뒤돌아 보지 말고 나가야 하는데 살짝 뒤돌아봐도 괜찮아요.,6
참 싫으네. 이런 상황 스스로에게 정리할 시간을 주세요.,6
자존감이 바닥이야 당신은 태어난 그 자체만으로 축복과 사랑을 받을 자격이 있는 사람이에요.,6
내일 약속 있는데 날씨 좋았으면 날씨가 안 좋더라도 데이트는 성공적일 거예요.,6
분위기 좋았는데 망했다 늦지 않았어요.,6
배 아프다 약이 필요하면 도움을 받아보세요.,6
왜 차단이 안되있을까?? 관심을 끄세요.,6
약속 끝나고 짝남에게 집에 데려달라고하면 오해하려나? 오해해도 하는 게 좋을 것 같아요.,6
친구가 소개해줬는데 이상한 사람이었어 친구한테 의지하지 말고 자신이 해보세요.,6
나는 못난거 같은데 인기있는 여자에게 연락해도 될까? 연락해도 상관없지만 자신을 비하하지는 마세요.,6
좋아하는 남자한테 여친이 있는데 헤어졌으면 좋겠어. 연애 중인 사람을 좋아하다니 힘드시겠어요.,6
집착인걸까. 잘 생각해보세요.,6
헤어진다는게 이렇게 힘든 일인줄 몰랐네 이별에는 아픔이 따르기 마련이에요.,6
분통 터지지만 포기안한다고 말했네요 마음이 힘들겠어요.,6
오늘부로 짝녀를 보내기로 했어요. 최선의 선택일거라 믿어요.,6
썸타고 싶어요 먼저 다가가세요.,6
5년간 사귀고 어제 헤어졌습니다. 힘든 결정이었을텐데 혼자만의 시간이 필요하겠어요.,6
말이 너무 심해 그 사람 말고 저랑 수다 떨어요.,6
짝녀한테 카페 가서 같이 공부하자고 해볼까? 공부 도와달라고 해보세요.,6
회사 가기 시러 월급날을 생각하며 참아보세요.,6
사랑한다는것 헤아릴 수 없는 것.,6
바본가봐 바보는 자기한테 바보라고 하지 않아요.,6
학원 선생님을 좋아하는데 티내면 안되겠지. 티 내도 귀여울 것 같아요.,6
다 힘들겠지? 누구나 힘들어요.,6
시간 갖는 거 마음에게 준비할 시간을 주는 것이죠.,6
손목 아프다구 스트레칭해주세요.,6
인연이란게 있을까? 당신과 저도 인연입니다.,6
폭풍 먹방했더니 졸려 먹고 자고 그게 진리예요.,6
남자였으면 좋겠어 남자도 좋은것만은 아니예요.,6
나 자체를 사랑해줄 사람이 있을까 잘 찾아보세요.,6
헤어지고 얼마 안됐는데 썸타는 거 가능? 썸 정도는 언제 타든 상관 없는 거 같아요.,6
직구로 사야지 좋은 거 사나봐요.,6
희망이 없어 저와의 대화한 것 자체는 희망적이에요.,6
못 놓구 있는 나. 천천히 놓아보아요.,6
너 무서워 어흥!! 호랑이보다 무섭나요?,6
똥마려 화장실 가세요.,6
여자들이 좋아하는 남자 특징? 다정한게 좋을 듯 해요.,6
이제 은퇴해야 하나? 끝까지 해보세요.,6
사랑이 변하면 어떡하지? 사랑은 변화하는 거예요. 두려워하지 마세요.,6
오늘따라 보고싶다. 그런 날이 있더라고요.,6
야구장 고고 좋은 생각이에요.,6
조금 아픈가 보다 아주 쪼금 쪼그만 아파하고 괜찮아지세요.,6
좋아하는 애 가망 없으면 포기하는게 맞을까요? 가망이 없다면 정리하는게 덜 아플 거예요.,6
멍 때리는 중 잠깐씩 멍때리는것도 정신건강에 좋아요.,6
너무 힘들어서 지금 옥상에 올라왔어. 옥상 추워요 내려오세요.,6
저 괜찮으면 친구사이 하자는데 친구가 되긴 힘들죠.,6
이별 고통 그 어떤 고통보다 나를 힘들게 해요.,6
혼인신고하니까 마음이 이상해 법적 부부가 된 걸 축하해요!,6
이런 얼굴 좋아하는 사람이 있을까요? 충분히 아름다워요.,6
짜증난다 짜증날 땐 짜장면,6
완전 어이없네 안 좋은 일이 있었나봐요.,6
끝이 났네 수고 많았어요.,6
면접만 보면 돼 끝까지 잘할 수 있을 거예요.,6
지금 무작정 보러가는중입니다 상대방에게 미리 양해를 구해야 해요.,6
울적하다 울적.... 우울할땐.... 울면,6
썸 탈 때는 설렜는데 사귀면 마음이 식을까? 아니에요. 서로 마음을 확인하며 잘해주면 돼요. 대화를 통해 꾸준히 감정을 나누세요.,6
힘든 하루 오늘도 고생했어요.,6
저는 어떻게 해야할까여??? 자신이 하고 싶은 대로 하세요.,6
내 편이 없는 거 같아 제가 있잖아요.,6
내 남자친구 보고 싶어? 네 알려 주세요!,6
하나부터 열까지 챙길게 너무 많아 열까지밖에 없네요.,6
내가 그리운만큼 그대도 그리운가 궁금해하지마세요.,6
나 다른 거 할까 시도해봐도 좋겠죠.,6
몰랐던 때로 돌리고싶어 시간을 되돌릴 순 없어요.,6
술 한잔 했더니 너무 보고 싶네. 술 기운이 그렇죠.,6
남자친구가 준 생일선물이 너무 맘에 안 들어. 안 준 것보다 낫죠.,6
오늘따라 미치네ㅜㅜ 답답한가봅니다.,6
멘탈이 많이 흔들리네 마음 붙잡기가 힘들지요.,6
이렇게 두번 배신하고 힘들게 할줄이야 나쁜 사람은 얼른 떨쳐버리세요.,6
무릎 쑤셔 비가 오려나요.,6
파마하면 어울릴까 한번 해보세요.,6
이거 사랑인가? 당신만이 답을 말해줄 수 있어요.,6
이별을 받아드리질 못하고있네 너무 갑작스러웠을테니까요.,6
짝사랑하는 사람이랑 엄청 편하게 지내는데 썸 가능? 썸 가능해요 이성으로 대해보세요.,6
어느새 한달인데 달라진 모습을 보여주세요.,6
뭔가 찔려 저도 가끔 그래요.,6
뒤에서 호박씨까면 내가 못 들을 줄 알았나? 신경쓰지 마세요.,6
연락처좀 바꿔 주라 기억에서 지울 순 없지만 최대한 생각 말아보셔요.,6
이별. 버릇고치기. 잘못된 버릇을 갖고 계셨나요.,6
막말 최악이지 말로 하는 상처는 지울 수도 없죠.,6
맘이 떠났다는게 맞는거 같아 마음 떠난 사람 잡기는 힘들어요.,6
사랑하는 사람이랑 결혼하고싶어 진정으로 사랑한다면 결혼하세요.,6
드디어 바닥을 찍었네 이제 올라갈 일만 남았네요.,6
이제 먹는 것도 귀찮아 먹고는 살아야죠.,6
관계가 계속 애매하다. 인간 관계도 정리가 필요해요.,6
연인끼리 같이 샤워해? 사람마다 다릅니다.,6
여친이 있는데 다른 사람이 좋아지고 있어. 마음이 어디를 향하고 있는지 제대로 살펴보세요.,6
이별은 냉정할수록 좋은 것 같아 감정적일수록 더 힘들어지기만 할 거예요.,6
이별이.아픈것도 슬픈것도 그만큰 사랑했기 때문일 거예요.,6
아무것도 하기가 싫어 아무 것도 안해도 괜찮아요.,6
내가 좋아하는 애가 유학간대. 정말 섭섭한 기분이겠네요.,6
나는 아직 고백안했는데 소문이 나서 짝남이 알게 됐어. 많이 당황했겠어요.,6
막차 놓쳤다 택시비 아까워 어쩔수없죠.,6
짝남 여친 생겼네. 마음을 정리해야 하겠어요.,6
술한잔 먹고 적어 감성적이기 딱 좋죠.,6
헤어진지 42일째. 하루 하루를 세는 건 자신을 더 힘들게 만들 뿐이에요.,6
남자에게 첫사랑이란? 처음한 사랑,6
첫이별 너무힘드네 ㅠㅠ 처음이라 더 힘들 거예요.,6
전화 왜 안오지 기다리는 전화가 있나봐요.,6
이별 일주일 후 ! 우리의 이야기. 각자의 삶을 살고 있겠지요.,6
과거는 중요하지 않아 오늘이 중요하죠.,6
밤샜어 몸이 힘들게네요.,6
방탈출 게임 했어 성공했길 바랍니다.,6
눈썹이 귀여워 저도 보고 싶어요.,6
모르겠는데 노력하래 모르는걸 알려면 노력해야죠.,6
돈 많이 벌었으면 좋겠어 공부하세요.,6
심난하네 마음이 복잡했나봐요.,6
상 받으면 좋겠지? 아무래도 뿌듯할 거예요.,6
다른 사람들은 잘하는것 같아서 초초해 제자리여도 괜찮아요,6
사랑 참 어렵죠.,6
꽃 선물해 볼까 꽃 선물은 언제나 좋죠.,6
편지를 써보았어. 마음을 전하세요.,6
청강이라도 해야겠다. 열심히 하네요.,6
좋아하는 애랑 같이 있으면 나만 이래? 좋아하는 사람 앞에선 모두 그럴 거예요.,6
다 잘맞는데 가치관이 다른 연애가 고민. 가치관이 중요한 거 같아요.,6
별거 아닌데 떨려 별거 아니지 않아서 그래요.,6
말을 예쁘게 하면 좋으련만 말 잘하는 사람들 따라 연습해보세요.,6
좋아하는 걸 알게되면 갑자기 싫어져요. 무슨 심리일까요. 부담스러운 심리일까요.,6
교회에 좋아하는 여자애가 생겼어. 일요일이 기다려지겠네요.,6
아빠가 술 너무 많이 먹어 아빠에게 술을 적당히 드시라고 말씀드려보세요.,6
면도안하면 안되나 그래도 해야 깔끔하겠죠.,6
놀면서 돈 벌고 싶어 동감입니다.,6
문화가 너무 다른 것 같아 인정해주세요.,6
또 꿈에 나와버리네 에휴 이럴 때는 꿈이 웬수네요.,6
비가 많이 오니까. 너가 떠오른다. 비를 닮은 너.,6
엄마가 언니랑 차별해 상처받는다고 꼭 말하세요.,6
그녀는 지금 무슨 생각을 할까? 직접 물어보는 게 좋겠어요.,6
어른이 된다는 건 뭘까 사춘기로부터의 일시적 휴식에 불과하죠.,6
바래다달라고 말해볼까? 귀엽게 부탁해보세요.,6
사랑싸움 그만하고 싶어 자존심을 세우지 마세요.,6
썸 타는 사이에 얼마나 간섭 가능? 사귀고 나서 간섭 가능합니다.,6
멀어지는 길. 인연이 거기까지인가봐요.,6
친구가 예뻐서 위축돼 자신감을 가지세요.,6
아직도 사랑하는 거 같아 항상 사랑했던 걸 수도 있어요.,6
입이 헐었어 요즘 피곤하신가봐요.,6
헤어진사람에게 잊는동안 도움은 못받겠죠? 아마도 그렇겠죠.,6
직장에서 왕따 당하고 있어 직장 스트레스 심하겠네요.,6
맘속으로 조금씩 정리가 돼가네 다행이에요.,6
까아 오빠들 컴백한다 기다렸나봐요.,6
제대로 사랑하고싶어 사랑에는 깊고 얇음이 없는거 같아요.,6
사랑해보고싶어 할 수 있을 거예요.,6
신혼여행 가서 돌아오기 싫다 휴가를 붙여보세요.,6
길에서 헌팅 당했어 잘 해보세요.,6
먹고 자고 먹고 자고 그게 최고죠.,6
꿈이라는 무방비상태 꿈도 내 맘같으면 좋을텐데요.,6
얼어 죽는 줄 감기 조심하세요.,6
언니랑 다퉜어 싸우면서 정 들 거예요.,6
헤어진지 2주쯤 됐군 어느덧 2주가 지났어요.,6
여사친이랑 사귀는 거 가능? 가능합니다.,6
제 2 외국어 뭐할까 요즘은 잘 안 배우는 언어도 좋은 거 같아요.,6
오늘 짝녀가 썸남 생긴거 알게 되고 한 잔 했습니다. 속이 타들어가겠네요.,6
거짓말이 거짓말을 낳아 진실된 말을 하려고 노력해보세요.,6
찜질방 가면 쌩얼 보여줘야 되나 찜질방에서 화장은 아닌거 같아요.,6
학원에 좋아하는 여자애가 있는데 말 거는 방법 좀. 음료수라도 전하면서 대화를 나눠봐요.,6
난 또 바보ㅠㅠ 바보를 사랑하는 사람이 있을 거예요.,6
의욕상실 하고싶었던 일을 글로 적어보세요. 생각이 정리될 거예요.,6
뜻밖의 고민을 하고 있어 인생은 항상 마음 먹은 대로 되지 않아요.,6
오래 만나고 싶은데 짧은 연애만 했어 내가 문제가 있나? 좋은 상대를 못 만나서 그럴 수도 있으니 자책하지 마세요.,6
만나기만 하면 싸워 성격이 안 맞나봐요.,6
나 뒷담화하는 애 있다는데 어떻게 하지? 너무 신경쓰지 말고 그러든지 하고 아무렇지도 않게 넘겨보세요.,6
보고야 말았네. 결국 어떻게 되었는지 궁금해요.,6
다가오는 크리마스 빨간날일 뿐이죠.,6
이별준비 그리고 극복 작은 일부터 시작해보세요. 그곳에서 행복을 찾아보세요.,6
입원 중에 이별통보 받았는데 마이 아프네 그분이 너무했네요.,6
저를 좋아하는 사람은 없을 거예요. 그건 절대 아닐 거예요.,6
왜이럴까 우린. 잠시 지쳤을 뿐이에요.,6
왔다갔다 허전함에 이랬다 저랬다 해요.,6
피곤해서 못일어나겠어 충전하는 시간 그 자체로 소중합니다.,6
배고파 죽을 것 같아 힘이 없어 얼른 뭐라도 드세요.,6
전 여친이 드디어 연애를 시작했네. 염탐하지 마요.,6
생각 없이 말했어 상처가 될 수 있어요.,6
너무 더워 시원한 물이라도 한 잔 드세요~,6
아 몰라 자야겠다. 잘자요.,6
여자는 호감 없어도 잘해줘? 본래 성격이 그럴 수도 있어요.,6
이젠 조금씩 생각이 변하네 긍정적인 변화이길 바랍니다.,6
꿀잼 저도 즐거워요,6
자기도 해결방안이 없으면서 불만만해 자기도 알고 있을 거예요.,6
봄이 왔어 초록초록하네요.,6
이상한 말을 해 더 열심히 노력하겠습니다.,6
사귀고 나서 화장을 안 해 강요할 수는 없지만 가끔 부탁해보세요.,6
좋은남자 만나서 행복하게 살아라. 당신도 좋은 사람 만나서 행복하세요.,6
이젠 놓아주려 해 좋은 선택일거라 믿어요.,6
스킨십 해볼까? 서로의 마음이 중요하겠죠.,6
위층 너무 시끄러워 증명자료를 가지고 손해배상을 청구하세요.,6
사람들은 왜 이렇게 날 힘들게 할까 인간 관계가 제일 힘든 거 같아요.,6
넌 고민이 뭐야 저는 고민이 없어요.,6
금값 알아? 비싸요.,6
혼자 좋아하는 것 같아 외로운 상태인 거 같아요.,6
결혼까지 생각했는데. 안타깝게 생각해요.,6
6년 이야기. 생각을 비워보는 건 어떨까요.,6
결국 만나진 못하고 카톡으로 맘 전했네 만나면 못 말할 것 같았나봐요.,6
좋아하는 마음이 안 생길 것 같다고 떠난 여자. 이제 그녀를 놓아주세요.,6
남자친구가 너무 국밥류만 좋아해. 다양하게 먹자고 해보세요.,6
낭만이라고는 없어가지구 낭만적인 거 좋아하시는구나!,6
월급이 안 오르네 월급을 올려달라고 당당하게 말씀해보세요.,6
비밀로 했는데 들켜서 오해하고 있어 오해할만한 일이 생겼을때는 솔직하게 이야기하고 풀어보세요.,6
어제 짝남한테 너무 차갑게 말한 것 같아. 후회한다면 사과하는게 어떨까요.,6
스터디 카페 좋다 공부하러 왔나봐요.,6
너에게 쓰는 나의 마음편지 마음정리에 큰 도움이 될 거예요.,6
결혼이야기를 꺼내고 싶은데 어느 분위기에 꺼내는게 좋을까? 미래에 대해 이야기해보세요.,6
나보다 친구들을 더 좋아하는 여친. 사귀다 보면 생각보다 신겨 쓰이는 일이에요.,6
이모티콘 기간 끝나서 없어졌어 다른 이모티콘을 이용해주세요.,6
짝사랑 했던 여자가 떠나갔네. 여기까지 인연이었나봅니다.,6
전남친이 자꾸 생각나 세상은 넓고 사람은 많아요.,6
정신병 걸릴 것 같네 생각보다 정신은 강합니다.,6
술만 먹으면 연락 안되는 여친 걱정되겠어요.,6
좋아하는 사람한테 말 거는 방법? 음료수라도 주면서 자연스럽게 근황을 물어봐요.,6
독감 같아 건강에 유의하세요.,6
지금 내가 해야 할 것 멍 때리기,6
징글징글한 층간소음 이웃으로부터 고통받고 있나봐요.,6
으으 짜증나네 짜증날만 해요.,6
존경할 수 있는 사람 만나고 싶어. 그런 사람 만날 수 있을 거예요.,6
냉장고 털어도 먹을게 없네 슈퍼라도 가서 쇼핑하고 오세요.,6
연락 없더니 갑자기 왜 만나자고 하지? 이렇게 고민하게 만들려고 그랬나봐요.,6
왜 이렇게 쓸쓸하지 친구를 사귀어 보세요.,6
계속 사랑하고 싶다 예쁜 사랑하세요!,6
남자들이 좋아하는 여자들 특징은 뭐야? 사람마다 너무 다를 것 같아요.,6
썸 타고 있는데 연락 끊겼어. 먼저 해도 돼? 미련이 남으면 해봐도 돼요.,6
망고빙수 맛있다 디저트는 언제나 맛있어요.,6
남자친구 폰 봐도 되나 궁금하다고 보고 싶다고 먼저 말해보는 게 좋을 거 같아요.,6
싸우면 어떻게 해결해? 제대로 사과해야죠.,6
좋아하는 사람한테 집까지 데려달라고 부탁해볼까? 좋아하니까 도와주었다고 생각하게 될 거예요.,6
이제 마음 정리도 된 거 같은데 그럼 새로운 인연을 기다려보세요.,6
여자친구와 여행가고싶은데 부모님이 보수적이야. 여행 말고도 데이트할 거 많아요.,6
어장이면 슬플 거 같아 마음이 서로를 바라보고 있길 바랄게요.,6
비싼 선물 부담스럽나. 고가의 선물은 부담스러울 수도 있어요.,6
애완동물 키우고 싶은데 아빠가 키우지 말래 이유가 있을 거예요.,6
좋은 사람 있으면 소개시켜줘 주변 사람들에게 부탁해보세요.,6
두 사람만 좋으면 되는줄 알았는데 아니었나봐 현실의 벽에 부딪혔나봐요.,6
머리가 너무 아프네 시원한 바람 쉬고 약먹기!,6
인생 공부한건가 단맛도 있을 거예요.,6
썸 확인법 적극적으로 표현해 봐야 알 수 있을 거예요.,6
이별준비 하려고 쉽지 않은 결정이었을텐데 마음 고생 많았어요.,6
복 받겠지? 뿌린대로 거둘 거예요.,6
헤어진지 3주 어느덧 3주가 지났군요.,6
나 내일 기숙사 가야돼 짐 빼놓지 말고 싸세요.,6
크리스마스엔 눈이 올까 눈이 오면 좋겠네요.,6
드디어 차단을 했습니다 차단도 용기가 필요하죠.,6
여자친구와의 헤어짐을 막고 싶어 그녀에게 진심을 전해보세요.,6
우정이란게 뭘까 힘들 때 같이 있는 거요.,6
오래 연애해서 그런가 관심이 줄었어 연애하다보면 서로에게 익숙해져서 처음만큼 관심을 갖지 않게 되는 게 사실일 거예요. 진지하게 이야기하면서 극복해보세요.,6
남친과 살아온 환경이 너무 달라 서로 인정하고 배려해주세요.,6
내 성격 너무 소심해 꼼꼼한 거예요.,6
점심시간일 텐데 카톡이 안 와. 먼저 연락을 해보는 건 어떨까요?,6
친구가 자꾸 클럽을 너무 좋아해 맨날 가재 다른 친구랑 가라고 해요.,6
단체생활 많이 힘든가 서로 배려해야 하니까요.,6
과일 잘 안 먹게 돼 그래도 먹으려고 노력해보세요.,6
나를 사랑하지 않는다네 인연이 거기까지인가봐요.,6
이제 정말 놓으려구. 때론 이별도 받아들여야 하나봐요.,6
짝남과 자연스럽게 친해질 수 있는 방법 있을까? 공통 관심사를 찾아보세요.,6
메모리카드 어디다 두었을까 발이 달렸나봐요.,6
층간소음에 살인 난다더니. 일상을 침해당하기 때문이죠.,6
사랑하는 사람이 있는데 다른 사람이 신경쓰여 한눈 팔다가 후회합니다.,6
시간이라는게 참 사람을 무색하게 만들죠 덤덤하게 익숙해지나봐요.,6
내가 좋아하는 걸 티냈는데 그 사람은 반응이 없어. 서로 마음이 같았으면 좋았을텐데 안타깝네요.,6
이 기분은 뭘까 저도 궁금해요.,6
충격.충격 갑작스러워서 당황하셨겠어요.,6
즐기며 살고 싶어 현재를 즐기면서 행복하게 사세요.,6
베트남에서 사업해볼까? 좀 더 알아보고 하세요.,6
투자라고 생각 할 수도 있지 아웃풋이 확실한지 생각해보세요.,6
오늘만큼은 푹자고 싶은데. 부디 편안히 잘 수 있긴 바랄게요.,6
칼국수 어때? 맛을거 같아요.,6
스트레스성 위통이 약 드세요.,6
허허 모든 것을 다 줬는데 사랑할 때 받을 것을 생각하고 주진 않으니까요.,6
회사에 빨리 적응해야 할텐데 잘할 수 있을 거예요.,6
저녁밥 뭐 먹냐? 맛있는 거 드세요.,6
미세먼지 최악인데 집에 있거나 나가면 마스크 쓰고 나가세요.,6
축의금 얼마해야 되나 주위 신경쓰지 말고 형편에 맞게 넣으세요.,6
썸 타던 선배가 연락을 안해 바쁘거나 다른 사람이 생겼을지도 모르겠어요.,6
연락해보까? 연락해보세요.,6
할줄 아는 게 없어 잘해야 한다는 부담감을 버리세요.,6
노는 것 좋아하는 여자 이쁜데 좀 그래. 자신의 가치관에 상대를 속박하지 말아요.,6
연락 좀 빨리 하지 바쁜가봐요.,6
썸인지 알려면 어느 정도 시간과 연락과 관심이 필요하겠네요.,6
청첩장 고르고 있어 둘 만의 추억이 담긴 청첩장을 만들어 보는곳도 좋을거같아요.,6
여자친구가 기념일을 잘 잊어. 알람을 맞춰주세요.,6
비가오네 그리고 멈출 거예요.,6
내가 너의 곁에 잠시 살았다는걸 잊지마세요.,6
나이먹으니까 주름살 생겨 아름다운 나이테예요.,6
쌍커풀성형할까 돈 많이 들텐데요.,6
카페에서 같이 알바하는 사람이 좋아졌어요. 자연스럽게 말을 걸어보세요.,6
고마운 사람들이 많아 인복이 많나봐요.,6
고기 구워 먹고 싶다. 저기압에는 고기앞이죠.,6
나 요즘 정신 놓고 살고 있는 거 같아 정신 차리세요.,6
올해 왜 이렇게 엉망이지 사주를 한번 봐봐요.,6
후회는 최선을 다하지않았기 때문일까 그럴 수도 있겠죠.,6
남자친구가 살이 너무 쪘어 같이 식단조절을 해봐요.,6
물건들 버려야지 버리는게 후련할지도 몰라요.,6
여자친구가 나 사랑하는 건지 모르겠어 확신이 필요한가봐요.,6
연락하고 지내는데 연락하면 더 힘들 수도 있어요.,6
친구랑 말다툼했어 싸우면서 정 들 거예요.,6
스노우보드 배우러 갈거댜 저도 배워보고 싶어요.,6
극복 연락 흔들림 다시 극복해봐요.,6
청강하려고 열심히 하네요.,6
모든 걸 다 주니까 떠난다는 그 남자 잘해준 게 독이 되었을 수도 있어요.,6
연애 어떻게 하는 거야 하다보면 됩니다. 걱정하지마세요.,6
마주칠까? 헛된 희망은 자신을 더 괴롭게 만들거예요.,6
썸녀가 그냥 오빠 동생으로 지내자 했음. 썸 종료네요.,6
여자친구가 다른남자들에게 인기가 많은게 고민이야. 인기 많은 여자친구가 있어 더 좋을 거 같은데요.,6
선 결혼 후 연애 해도 될까? 무엇이 먼저든 마음만 있으면 돼요.,6
남사친이 좋아졌어. 자연스러운 감정이에요.,6
별님에게 물어 보렴 제가 별이에요.,6
이제 기다리는 것도 지쳐 기다리지 마세요.,6
아따 엿먹일 방법 없나 증오는 부메랑이 되어 돌아올 거예요.,6
섹스리스 부부 어때? 서로가 동의한다면 상관 없어요.,6
밥 너무 많이 함 소분해서 냉동실에 보관해보세요.,6
그녀가 지금 내 눈앞에 있습니다. 저랑 이야기할 때가 아니네요.,6
오늘 괜히 기분 꿀꿀해 내일은 오늘보다 나을 거예요.,6
열심히 한 거 같은데 망 다음에는 잘 될 거예요.,6
드라이플라워 만들었어 솜씨가 좋으시네요.,6
뭔가 무섭다 어흥!! 호랑이보다 무섭나요?,6
뭐 보고 결혼 결심해? 세상 그 누구보다 잘해줘서요.,6
그래 그러자 괜찮은 선택이길 바라요.,6
앞으로 뭐 해먹고 사냐 가장 확실한 시간은 오늘이에요. 어제와 내일을 놓고 고민하느라 시간을 낭비하지 마세요.,6
계속 생각하고 좋아하면 꿈에 나오려나. 생각을 자주하면 나올 수 있어요.,6
썸 타는 거 시간 아까워. 얼른 고백해야죠.,6
월급 입금됐다고 문자 왔어 까아 축하해요,6
삶에 지쳤어 지칠 때는 쉬어도 돼요.,6
연락만으로 썸 가능해? 만나는게 더 좋겠지만 가능하겠죠.,6
